,Date,Close,Volume,Open,High,Low,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
181,10/10/2022,133.79,24023980,133.55,136.11,131.87,4.240000000000009,-0.23999999999998067,130.53142857142856,128.82,117.04761904761905,3.0417123936515287,18.76019400346453
182,10/7/2022,133.45,33214770,136.76,138.29,132.44,5.849999999999994,3.3100000000000023,130.6242857142857,131.35642857142858,118.79666666666667,3.1311172507707634,18.480369404677507
183,10/6/2022,139.07,36231060,137.72,141.45,136.6,4.849999999999994,-1.3499999999999943,131.34285714285713,132.01714285714286,121.0957142857143,4.375536973847101,17.813081870195635
184,10/5/2022,138.98,27979350,138.24,140.21,134.78,5.430000000000007,-0.7399999999999807,133.08857142857144,132.12214285714285,123.47999999999999,4.670165695029179,16.59919275145651
185,10/4/2022,140.28,34670730,140.49,142.39,139.34,3.049999999999983,0.21000000000000796,134.51571428571427,132.87642857142856,125.84857142857143,5.171881853324001,15.149336053344015
186,10/3/2022,138.61,27723060,137.14,139.62,136.1,3.5200000000000102,-1.4700000000000273,136.10285714285712,133.4907142857143,127.91571428571429,4.289521007778281,13.645204495143757
187,9/30/2022,135.68,33166390,136.05,140.99,135.5,5.490000000000009,0.37000000000000455,137.12285714285713,133.78714285714287,129.9404761904762,2.771856864300808,11.158099513891692
188,9/29/2022,136.41,38985410,139.36,139.84,135.2,4.640000000000015,2.950000000000017,137.49714285714285,134.0142857142857,131.71238095238093,2.3985670325227404,8.720690858390975
189,9/28/2022,141.61,32658480,134.62,142.03,134.27,7.759999999999991,-6.990000000000009,138.66285714285715,134.64357142857142,133.79190476190473,2.0632798669849346,4.402188795415378
190,9/27/2022,134.4,30826470,137.92,139.42,134.12,5.299999999999983,3.519999999999982,137.99571428571429,134.6692857142857,134.01,2.5959382192333713,4.30801694518539
191,9/26/2022,136.37,30497020,140.12,142.24,136.19,6.050000000000011,3.75,137.62285714285716,135.3557142857143,133.95571428571427,2.6183437149283817,4.2687112474715585
192,9/23/2022,140.41,31710690,141.42,142.62,138.89,3.730000000000018,1.009999999999991,137.64142857142858,136.07857142857142,134.46476190476193,2.6406970580439757,4.374429813184863
193,9/22/2022,142.82,34418520,141.55,144.58,140.87,3.710000000000008,-1.2699999999999818,138.24285714285716,137.17285714285714,135.07476190476189,3.2961377109437047,4.609033107982672
194,9/21/2022,142.12,38338610,146.39,149.6,142.0,7.599999999999994,4.269999999999982,139.16285714285715,138.14285714285714,135.5790476190476,3.3597207933853093,4.778040293637463
195,9/20/2022,146.09,23217350,145.78,148.84,145.22,3.6200000000000045,-0.3100000000000023,140.54571428571427,139.02142857142857,136.19142857142856,3.973817883523475,5.26155992621455
196,9/19/2022,148.02,22169480,145.24,148.58,145.1,3.480000000000018,-2.780000000000001,141.46142857142857,140.06214285714285,136.91619047619048,4.892339006279492,5.792506777027423
197,9/16/2022,146.29,40122820,148.05,148.58,144.29,4.2900000000000205,1.7600000000000193,143.16,140.57785714285714,137.4995238095238,4.017984569405869,6.097182526537033
198,9/15/2022,149.55,34606350,149.8,154.2,148.7,5.5,0.25,145.04285714285714,141.33285714285714,138.5847619047619,3.3360940948223257,6.118237997208003
199,9/14/2022,151.47,43064200,153.33,153.54,149.05,4.489999999999981,1.8600000000000136,146.62285714285716,142.13214285714287,139.59333333333333,3.3947789043631547,6.42075333067209
200,9/13/2022,153.13,44444060,161.54,161.63,152.67,8.960000000000008,8.409999999999997,148.0957142857143,143.16928571428573,140.81380952380954,3.6933086211978625,6.442954660860803
201,9/12/2022,168.96,23220410,167.39,171.39,167.28,4.109999999999985,-1.5700000000000216,151.93,145.54642857142858,142.73857142857145,7.942923475227542,8.348640779021796
202,9/9/2022,169.15,22129800,163.25,169.54,163.02,6.519999999999982,-5.900000000000006,155.22428571428574,147.885,144.42238095238096,9.703923359725042,9.879127443636985
203,9/8/2022,162.06,22530790,158.71,162.23,157.74,4.489999999999981,-3.3499999999999943,157.23,149.3457142857143,145.7847619047619,9.41330441449705,10.255871303330512
204,9/7/2022,160.39,16831180,157.76,160.96,156.81,4.150000000000006,-2.6299999999999955,159.24428571428572,151.20214285714286,146.79999999999998,8.098995528546675,10.60716267434425
205,9/6/2022,158.54,19339780,160.1,161.69,157.69,4.0,1.5600000000000023,160.52857142857144,152.78571428571428,147.73142857142858,6.934617097266825,10.744055233343904
206,9/2/2022,160.32,22634190,167.45,167.93,159.22,8.710000000000008,7.1299999999999955,161.79285714285714,154.20785714285714,148.68571428571428,5.705703913002213,10.937364660387217
207,9/1/2022,165.36,30145680,163.58,167.36,160.35,7.010000000000019,-1.7800000000000011,163.54,155.81785714285715,149.9595238095238,4.313587061057841,11.258233198948494
208,8/31/2022,162.93,40952980,167.07,167.84,162.14,5.700000000000017,4.139999999999986,162.67857142857142,157.30428571428573,151.25714285714287,3.5926658095402613,11.099379776752055
209,8/30/2022,157.16,19567950,160.36,161.66,155.91,5.75,3.200000000000017,160.96571428571428,158.095,152.2452380952381,2.753227543221456,10.625035820667954
210,8/29/2022,159.17,20052660,160.66,163.05,159.01,4.0400000000000205,1.490000000000009,160.55285714285714,158.89142857142858,153.08142857142857,2.7783551146043868,10.43548814656716
211,8/26/2022,161.78,24023630,168.48,170.92,161.67,9.25,6.699999999999989,160.75142857142856,159.99785714285713,154.3852380952381,2.814216460350122,9.666848824227928
212,8/25/2022,168.78,15550510,165.18,168.88,164.02,4.859999999999985,-3.5999999999999943,162.21428571428572,161.3714285714286,155.92857142857142,3.9180516294990717,9.223882743028739
213,8/24/2022,163.26,20891480,160.6,165.46,159.77,5.689999999999998,-2.6599999999999966,162.6342857142857,162.2135714285714,157.01666666666665,3.8379067955619304,8.630356500940952
214,8/23/2022,161.11,18111780,162.48,165.05,160.7,4.350000000000023,1.3699999999999761,162.02714285714288,162.7835714285714,157.88761904761907,3.66721381198981,8.027893188603057
215,8/22/2022,163.05,19499710,165.49,165.49,162.26,3.230000000000018,2.4399999999999977,162.0442857142857,162.3614285714286,158.8842857142857,3.6724145424257686,7.232266291715615
216,8/19/2022,167.96,26240800,170.2,172.32,167.05,5.269999999999982,2.2399999999999807,163.58714285714288,162.2764285714286,159.9257142857143,3.544863487195142,6.862988832446534
217,8/18/2022,174.66,18844450,174.34,175.76,171.86,3.8999999999999773,-0.3199999999999932,165.79999999999998,163.1764285714286,161.1942857142857,4.9026557428934385,7.012740955880637
218,8/17/2022,174.85,20118130,176.76,178.14,174.17,3.969999999999999,1.9099999999999966,167.66714285714286,164.2092857142857,162.55428571428573,5.56109615778972,6.741920773361659
219,8/16/2022,179.47,21156710,179.44,180.99,177.04,3.950000000000017,-0.030000000000001137,169.19428571428574,165.7042857142857,163.9790476190476,7.156565417253033,7.012385403528431
220,8/15/2022,180.89,15878670,178.96,181.44,178.2,3.240000000000009,-1.9299999999999784,171.71285714285713,167.17357142857145,165.38,7.793909404754327,7.320379088544479
221,8/12/2022,180.5,21274050,180.81,181.46,178.91,2.5500000000000114,0.3100000000000023,174.48285714285717,168.25500000000002,166.68333333333334,6.776837301390586,7.465382330017157
222,8/11/2022,177.49,24079060,179.71,183.1,176.37,6.72999999999999,2.219999999999999,176.54571428571427,169.29500000000002,167.08952380952383,4.547859779217514,7.819126214731654
223,8/10/2022,178.34,30262130,175.99,180.48,173.95,6.530000000000001,-2.3499999999999943,178.0285714285714,170.80785714285713,167.52714285714285,2.5235915449435673,8.188652601531608
224,8/9/2022,168.53,18655060,168.95,169.53,166.6,2.930000000000007,0.4199999999999875,177.15285714285716,171.47642857142858,167.83523809523808,4.315061661535462,8.093835073095764
225,8/8/2022,170.25,27299110,168.0,177.51,167.13,10.379999999999995,-2.25,176.49571428571426,172.0814285714286,168.3047619047619,5.017336136313544,7.924560946227562
226,8/5/2022,167.11,25832700,166.99,171.61,165.8,5.810000000000002,-0.12000000000000455,174.73000000000002,171.96214285714285,168.71285714285716,5.894389988228511,7.6110210503302556
227,8/4/2022,170.57,23938210,168.3,172.15,166.8,5.349999999999994,-2.269999999999982,173.25571428571428,172.48428571428573,169.20095238095237,5.363586664234725,7.37074887970129
228,8/3/2022,168.8,31717530,162.69,169.54,161.57,7.969999999999999,-6.110000000000014,171.58428571428573,173.03357142857143,169.3647619047619,4.480073872689596,7.3191636264312985
229,8/2/2022,160.19,27374520,158.31,162.24,158.01,4.230000000000018,-1.8799999999999955,169.11285714285714,172.8292857142857,169.2342857142857,5.363813053806372,7.4626259261927705
230,8/1/2022,159.93,40596700,157.25,165.19,155.23,9.960000000000008,-2.680000000000007,166.48285714285717,172.25571428571428,169.36619047619047,4.534852861580262,7.260274427451316
231,7/29/2022,159.1,42065400,157.69,160.14,155.17,4.969999999999999,-1.4099999999999966,165.1357142857143,171.1442857142857,169.36285714285714,5.180115369186969,7.265204156014488
232,7/28/2022,160.72,73214330,161.06,161.51,154.85,6.659999999999997,0.3400000000000034,163.77428571428572,170.135,169.31238095238095,4.854032197196469,7.323966073625534
233,7/27/2022,169.58,43846560,162.59,170.87,162.02,8.849999999999994,-6.990000000000009,164.12714285714287,169.42857142857147,169.3504761904762,5.213404883200804,7.323138996489383
234,7/26/2022,159.15,28468420,165.94,166.0,157.95,8.050000000000011,6.789999999999992,162.49571428571429,167.87571428571428,169.1547619047619,4.613533920769007,7.545590513039715
235,7/25/2022,166.65,26166330,169.0,170.57,164.81,5.759999999999991,2.3499999999999943,162.1885714285714,166.88642857142855,169.41857142857145,4.17456356429889,7.34442937586996
236,7/22/2022,169.27,42583920,173.07,175.6,168.41,7.189999999999998,3.799999999999983,163.4857142857143,166.29928571428573,169.71476190476193,4.812071131167949,7.198728789895819
237,7/21/2022,183.17,27195820,180.63,183.85,178.87,4.97999999999999,-2.539999999999992,166.8057142857143,166.6442857142857,170.43904761904764,8.530410027547788,7.756873664538935
238,7/20/2022,183.09,24784270,177.49,183.6,176.7,6.900000000000006,-5.599999999999994,170.23285714285717,167.68428571428572,170.84047619047618,9.662557829556198,8.192154463991956
239,7/19/2022,175.78,25933680,170.37,176.49,169.51,6.980000000000018,-5.409999999999997,172.3842857142857,168.0792857142857,170.8847619047619,8.832383327171101,8.217388039424375
240,7/18/2022,167.23,23574340,166.75,171.69,165.64,6.050000000000011,-0.47999999999998977,172.04857142857145,168.08785714285713,170.30190476190478,8.999811902796024,8.009451054253022
241,7/15/2022,164.7,23342810,160.54,164.98,159.82,5.159999999999997,-4.159999999999997,172.84142857142857,167.66857142857143,169.53095238095239,7.844400186483948,7.713034360588436
242,7/14/2022,158.05,23765170,161.22,162.59,157.28,5.310000000000002,3.1699999999999875,171.61285714285714,166.9007142857143,168.46190476190478,9.478876013335391,7.6723859516108295
243,7/13/2022,163.49,16555140,160.16,164.98,159.61,5.369999999999976,-3.3300000000000125,170.7871428571429,167.13642857142858,167.7952380952381,9.956687391372597,7.453824936935085
244,7/12/2022,163.27,16639660,164.8,165.91,162.1,3.8100000000000023,1.5300000000000011,167.94428571428574,167.375,167.07761904761907,8.577229267354067,7.105143844259474
245,7/11/2022,162.88,21905130,167.07,167.49,161.91,5.5800000000000125,4.189999999999998,165.05714285714288,167.645,166.80857142857144,5.4668446544769145,7.1542010635110165
246,7/8/2022,170.88,19249240,169.98,172.4,168.15,4.25,-0.9000000000000057,164.35714285714286,168.37071428571429,166.83857142857144,3.975222066272851,7.170655678328319
247,7/7/2022,172.19,24083370,169.45,172.72,167.78,4.939999999999998,-2.740000000000009,165.06571428571428,168.55714285714285,167.0804761904762,4.905781817211963,7.265333079901019
248,7/6/2022,169.77,23085920,168.2,171.59,165.46,6.1299999999999955,-1.5700000000000216,165.79,169.31571428571428,167.04238095238097,5.207760235135553,7.248198331145356
249,7/5/2022,168.19,28664800,158.14,168.25,157.02,11.22999999999999,-10.050000000000011,167.23857142857145,169.4257142857143,167.01333333333335,3.9557655330382935,7.242022047282969
250,7/1/2022,160.03,31423930,160.31,160.62,155.0,5.6200000000000045,0.28000000000000114,166.74428571428572,168.7657142857143,167.00571428571428,4.65635714961327,7.249639695480389
251,6/30/2022,161.25,35250610,162.15,165.23,158.49,6.739999999999981,0.9000000000000057,166.4557142857143,167.20000000000002,167.06857142857143,4.960234729468076,7.1907060054727685
252,6/29/2022,163.94,28595240,163.57,166.33,160.32,6.010000000000019,-0.37000000000000455,166.60714285714286,165.83214285714286,167.29904761904763,4.847785454154969,6.997497341737136
253,6/28/2022,160.68,27788730,169.9,171.3,160.61,10.689999999999998,9.219999999999999,165.15,164.75357142857143,167.29714285714286,4.8822296818829685,6.999382931985551
254,6/27/2022,169.49,29174560,171.32,171.75,168.01,3.740000000000009,1.829999999999984,164.7642857142857,164.915,167.29285714285714,4.30599526684454,6.997942656850701
255,6/24/2022,170.16,68736010,161.73,170.25,161.3,8.949999999999989,-8.430000000000007,164.82,165.305,167.81714285714284,4.383385297536481,6.765966407585139
256,6/23/2022,158.75,40499200,156.27,159.75,154.25,5.5,-2.4799999999999898,163.47142857142856,165.35500000000002,167.44095238095238,4.61955780196616,7.047854215831812
257,6/22/2022,155.85,47596820,158.38,160.79,155.44,5.349999999999994,2.530000000000001,162.8742857142857,164.80928571428572,166.80190476190475,5.350834380862545,7.469517132350357
258,6/21/2022,157.05,50724900,165.93,167.76,155.97,11.789999999999992,8.879999999999995,162.27428571428572,164.365,165.55809523809523,5.781472872151224,6.747482952218235
259,6/17/2022,163.74,31374220,161.68,165.9,159.9,6.0,-2.0600000000000023,162.24571428571429,164.42642857142854,164.63666666666668,5.772356125369188,5.42530490694606
260,6/16/2022,160.87,26944140,163.72,165.08,159.61,5.469999999999999,2.8499999999999943,162.27285714285716,163.71142857142857,163.92666666666668,5.764207705850166,4.837904849553483
261,6/15/2022,169.35,30008250,167.2,172.16,163.98,8.180000000000007,-2.1500000000000057,162.25285714285715,163.50857142857143,164.02761904761905,5.735162637291323,4.931495619750544
262,6/14/2022,163.73,27244270,166.03,166.75,161.36,5.389999999999986,2.3000000000000114,161.3342857142857,163.07714285714286,163.98142857142858,4.67449055029034,4.929425205553141
263,6/13/2022,164.26,31749300,170.59,172.58,164.03,8.550000000000011,6.3300000000000125,162.12142857142857,162.79642857142858,164.27714285714285,4.630501875503287,4.738375399709394
264,6/10/2022,175.57,27478350,183.04,183.1,175.02,8.079999999999984,7.469999999999999,164.9385714285714,163.90642857142856,164.85238095238097,5.980920855997534,5.333873737502481
265,6/9/2022,184.0,23501580,194.28,199.45,183.68,15.769999999999982,10.280000000000001,168.78857142857143,165.53142857142856,165.83952380952383,8.286328959137446,6.755250162792215
266,6/8/2022,196.64,22267150,194.67,202.03,194.41,7.6200000000000045,-1.9699999999999989,173.48857142857145,167.86714285714285,167.44714285714286,12.958674608888062,9.482366341191984
267,6/7/2022,195.65,18828690,191.93,196.53,191.49,5.039999999999992,-3.719999999999999,178.45714285714283,170.365,168.62666666666667,13.94427685980346,11.297577763986949
268,6/6/2022,194.25,30574240,193.99,196.92,188.4,8.519999999999982,-0.2599999999999909,182.0142857142857,172.13357142857146,169.67714285714285,14.402306362920564,12.596407481046741
269,6/3/2022,190.78,19464990,195.98,196.61,189.78,6.8300000000000125,5.199999999999989,185.8785714285714,173.60642857142855,170.67761904761906,12.128151038762741,13.412105690294037
270,6/2/2022,198.86,31951580,188.45,200.94,187.73,13.210000000000008,-10.410000000000025,190.82142857142858,176.47142857142856,172.13809523809522,8.293413910188574,14.732544118056277
271,6/1/2022,188.64,36623500,196.51,199.53,185.0,14.530000000000001,7.8700000000000045,192.6885714285714,178.8135714285714,173.5004761904762,5.170965185763321,14.878989036957547
272,5/31/2022,193.64,26131100,194.89,197.6,192.01,5.590000000000003,1.25,194.06571428571428,181.42714285714283,175.04285714285714,3.477824306194536,15.220471130308981
273,5/27/2022,195.13,22562730,191.36,195.33,189.8,5.530000000000001,-3.769999999999982,193.84999999999997,183.6692857142857,176.52809523809523,3.3354559908147845,15.599920070002717
274,5/26/2022,191.63,23056460,182.88,192.83,182.26,10.570000000000022,-8.75,193.2757142857143,185.86642857142857,178.00190476190477,3.319923980769844,15.489417554913846
